Prevotella copri	15873
Prevotella ruminicola	503
uncultured bacterium	278
Selenomonas ruminantium	238
Prevotella loescheii	232
Eubacterium rectale	220
butyrate-producing bacterium ART55/1	217
Faecalibacterium prausnitzii	193
Blautia sp. Ser8	153
Lachnospiraceae bacterium A4	138
Clostridium tertium	100
Clostridium polysaccharolyticum	91
Mitsuokella multacida	69
Lactobacillus vitulinus	61
Megasphaera elsdenii	60
Sarcina ventriculi	52
Bifidobacterium adolescentis	45
Paraprevotella clara	40
Ruminococcus bromii	40
Bacteroides stercoris	35
butyrate-producing bacterium A2-232	29
Bacteroides cellulosolvens	27
butyrate-producing bacterium SM4/1	22
Dialister pneumosintes	22
Prevotella albensis	22
Eubacterium cellulosolvens	21
Clostridium scindens	20
Prevotella brevis	20
Eubacterium limosum	19
Bacteroides caccae	19
Ruminococcus flavefaciens	18
butyrate-producing bacterium SS3/4	17
Anaerobranca gottschalkii	16
Erwinia amylovora	16
Prevotella salivae	15
Ruminococcus albus	15
Butyrivibrio fibrisolvens	14
Eubacterium acidaminophilum	13
Prevotella stercorea	12
Bacteroides vulgatus	11
Bacteroides ovatus	11
Clostridium glycolicum	11
Veillonella ratti	10
Clostridium hathewayi	9
Prevotella bryantii	8
Pasteurella multocida	6
Bacteroides xylanisolvens	6
Veillonella dispar	6
Alistipes finegoldii	5
Megamonas hypermegale	5
Clostridium botulinum	4
Ruminococcus callidus	4
butyrate-producing bacterium SSC/2	4
uncultured gamma proteobacterium	3
Salmonella enterica	3
Dialister invisus	3
Clostridium xylanolyticum	3
Clostridium thermocellum	3
Enterococcus faecium	3
Clostridium sordellii	2
Clostridium hylemonae	2
Butyricimonas virosa	2
Ethanoligenens harbinense	2
Eubacterium ruminantium	2
Lachnospiraceae bacterium 14-2	2
Veillonella atypica	2
Bacteroides thetaiotaomicron	2
Clostridium lituseburense	2
Lactobacillus sp.	2
Bacteroides uniformis	1
Bacteroides plebeius	1
Eubacterium oxidoreducens	1
Bifidobacterium breve	1
Parabacteroides johnsonii	1
Prevotella bivia	1
Barnesiella intestinihominis	1
Clostridium cellobioparum	1
Weissella cibaria	1
Leclercia adecarboxylata	1
Clostridium difficile	1
Clostridium aminophilum	1
Fusibacter paucivorans	1
Acetobacterium carbinolicum	1
Clostridium chauvoei	1
Oribacterium sp. oral taxon 078	1
Bifidobacterium merycicum	1
Clostridium septicum	1
Clostridium sphenoides	1
Ruminococcus gnavus	1
rumen bacterium NK3B85	1
